step,loss,val_loss,lr,tok_per_sec,grad_norm,elapsed_sec,tokens_seen,step_ms
74960,2.104443,,7.6e-05,400422.0,0.1971,47713.8,19650576384.0,654.7
74970,2.1168,,7.6e-05,399037.0,0.2043,47720.3,19653197824.0,656.9
74980,2.107928,,7.6e-05,397992.0,0.197,47726.9,19655819264.0,658.7
74990,2.095178,,7.59e-05,400460.0,0.1983,47733.5,19658440704.0,654.6
75000,2.106612,,7.59e-05,398865.0,0.1951,47740.0,19661062144.0,657.2
75010,2.087354,,7.59e-05,400633.0,0.2007,31.3,19663683584.0,654.3
75020,2.107835,,7.58e-05,399626.0,0.1964,37.8,19666305024.0,656.0
75030,2.103054,,7.58e-05,398854.0,0.1981,44.4,19668926464.0,657.2
75040,2.084659,,7.58e-05,399040.0,0.1987,51.0,19671547904.0,656.9
75050,2.085621,,7.57e-05,398059.0,0.2027,57.6,19674169344.0,658.6
75060,2.113975,,7.57e-05,399738.0,0.2037,64.1,19676790784.0,655.8
75070,2.074436,,7.56e-05,397835.0,0.2005,70.7,19679412224.0,658.9
75080,2.082117,,7.56e-05,399353.0,0.195,77.3,19682033664.0,656.4
75090,2.128985,,7.56e-05,398892.0,0.2025,83.9,19684655104.0,657.2
75100,2.065712,,7.55e-05,397894.0,0.1978,90.5,19687276544.0,658.8
75110,2.119906,,7.55e-05,397317.0,0.2015,97.1,19689897984.0,659.8
75120,2.109295,,7.55e-05,399203.0,0.1966,103.7,19692519424.0,656.7
75130,2.108954,,7.54e-05,400114.0,0.2042,110.2,19695140864.0,655.2
75140,2.090434,,7.54e-05,397385.0,0.2001,116.8,19697762304.0,659.7
75150,2.091032,,7.54e-05,397450.0,0.2011,123.4,19700383744.0,659.6
75160,2.100478,,7.53e-05,398280.0,0.2007,130.0,19703005184.0,658.2
75170,2.11309,,7.53e-05,398433.0,0.2027,136.6,19705626624.0,657.9
75180,2.077726,,7.53e-05,398511.0,0.201,143.2,19708248064.0,657.8
75190,2.076817,,7.52e-05,398546.0,0.2003,149.8,19710869504.0,657.8
75200,2.092997,,7.52e-05,399311.0,0.1982,156.4,19713490944.0,656.5
75210,2.10167,,7.52e-05,398084.0,0.2014,163.0,19716112384.0,658.5
75220,2.115956,,7.51e-05,398277.0,0.1981,169.6,19718733824.0,658.2
75230,2.075524,,7.51e-05,399349.0,0.1976,176.1,19721355264.0,656.4
75240,2.082799,,7.51e-05,397960.0,0.1984,182.7,19723976704.0,658.7
75250,2.08324,,7.5e-05,399199.0,0.2024,189.3,19726598144.0,656.7
75260,2.100228,,7.5e-05,399790.0,0.203,195.9,19729219584.0,655.7
75270,2.096243,,7.5e-05,396548.0,0.1941,202.5,19731841024.0,661.1
75280,2.108619,,7.49e-05,398284.0,0.2228,209.1,19734462464.0,658.2
75290,2.080675,,7.49e-05,397420.0,0.1995,215.7,19737083904.0,659.6
75300,2.093613,,7.49e-05,398949.0,0.2014,222.2,19739705344.0,657.1
75310,2.10152,,7.48e-05,396545.0,0.1992,228.8,19742326784.0,661.1
75320,2.08608,,7.48e-05,397212.0,0.1977,235.4,19744948224.0,660.0
75330,2.109688,,7.48e-05,398078.0,0.2017,242.0,19747569664.0,658.5
75340,2.081191,,7.47e-05,399176.0,0.1983,248.6,19750191104.0,656.7
75350,2.080805,,7.47e-05,398592.0,0.2033,255.2,19752812544.0,657.7
75360,2.096792,,7.47e-05,398160.0,0.201,261.8,19755433984.0,658.4
75370,2.088009,,7.46e-05,399058.0,0.198,268.4,19758055424.0,656.9
75380,2.077151,,7.46e-05,398826.0,0.211,275.0,19760676864.0,657.3
75390,2.099131,,7.46e-05,397814.0,0.1979,281.6,19763298304.0,659.0
75400,2.095466,,7.45e-05,399103.0,0.1969,288.1,19765919744.0,656.8
75410,2.124069,,7.45e-05,397604.0,0.2038,294.7,19768541184.0,659.3
75420,2.0759,,7.45e-05,397609.0,0.2044,301.3,19771162624.0,659.3
75430,2.082195,,7.44e-05,398229.0,0.2042,307.9,19773784064.0,658.3
75440,2.093479,,7.44e-05,399569.0,0.1978,314.5,19776405504.0,656.1
75450,2.108783,,7.44e-05,398936.0,0.1968,321.1,19779026944.0,657.1
75460,2.12928,,7.43e-05,396974.0,0.2143,327.7,19781648384.0,660.4
75470,2.086034,,7.43e-05,396794.0,0.1975,334.3,19784269824.0,660.7
75480,2.067908,,7.43e-05,400911.0,0.1998,340.9,19786891264.0,653.9
75490,2.056086,,7.42e-05,399425.0,0.1954,347.4,19789512704.0,656.3
75500,2.101631,,7.42e-05,398744.0,0.2051,354.0,19792134144.0,657.4
75510,2.09044,,7.42e-05,399769.0,0.2055,373.8,19794755584.0,655.7
75520,2.07795,,7.41e-05,397952.0,0.1949,380.4,19797377024.0,658.7
75530,2.085557,,7.41e-05,399141.0,0.2059,387.0,19799998464.0,656.8
75540,2.117135,,7.41e-05,398162.0,0.2052,393.6,19802619904.0,658.4
75550,2.102632,,7.4e-05,398496.0,0.2026,400.2,19805241344.0,657.8
75560,2.107399,,7.4e-05,397605.0,0.1959,406.7,19807862784.0,659.3
75570,2.08262,,7.4e-05,398022.0,0.2022,413.3,19810484224.0,658.6
75580,2.097758,,7.39e-05,398110.0,0.1969,419.9,19813105664.0,658.5
75590,2.070427,,7.39e-05,398711.0,0.2024,426.5,19815727104.0,657.5
75600,2.103051,,7.39e-05,399045.0,0.1994,433.1,19818348544.0,656.9
75610,2.128522,,7.38e-05,398108.0,0.2059,439.7,19820969984.0,658.5
75620,2.089625,,7.38e-05,397658.0,0.2045,446.3,19823591424.0,659.2
75630,2.095452,,7.38e-05,397104.0,0.1974,452.9,19826212864.0,660.1
75640,2.094743,,7.37e-05,397341.0,0.1993,459.5,19828834304.0,659.7
75650,2.071738,,7.37e-05,399124.0,0.198,466.1,19831455744.0,656.8
75660,2.093811,,7.37e-05,398810.0,0.2023,472.7,19834077184.0,657.3
75670,2.0964,,7.36e-05,398683.0,0.2018,479.3,19836698624.0,657.5
75680,2.09841,,7.36e-05,398699.0,0.1931,485.8,19839320064.0,657.5
75690,2.056409,,7.36e-05,399435.0,0.1989,492.4,19841941504.0,656.3
75700,2.06101,,7.35e-05,397888.0,0.1948,499.0,19844562944.0,658.8
75710,2.129914,,7.35e-05,399519.0,0.2012,505.6,19847184384.0,656.1
75720,2.093358,,7.35e-05,397649.0,0.1999,512.2,19849805824.0,659.2
75730,2.115842,,7.34e-05,397607.0,0.2018,518.8,19852427264.0,659.3
75740,2.072193,,7.34e-05,398425.0,0.1968,525.3,19855048704.0,658.0
75750,2.107963,,7.34e-05,399309.0,0.1989,531.9,19857670144.0,656.5
75760,2.106768,,7.33e-05,398689.0,0.2012,538.5,19860291584.0,657.5
75770,2.090584,,7.33e-05,398953.0,0.1993,545.1,19862913024.0,657.1
75780,2.063762,,7.33e-05,398089.0,0.1999,551.7,19865534464.0,658.5
75790,2.109384,,7.32e-05,398964.0,0.2056,558.3,19868155904.0,657.1
75800,2.074222,,7.32e-05,398602.0,0.1998,564.9,19870777344.0,657.7
75810,2.05027,,7.32e-05,398140.0,0.1978,571.5,19873398784.0,658.4
75820,2.106968,,7.32e-05,399699.0,0.1988,578.0,19876020224.0,655.9
75830,2.09187,,7.31e-05,399098.0,0.2035,584.6,19878641664.0,656.8
75840,2.09525,,7.31e-05,399356.0,0.1979,591.2,19881263104.0,656.4
75850,2.09723,,7.31e-05,400142.0,0.2089,597.7,19883884544.0,655.1
75860,2.08162,,7.3e-05,398952.0,0.2081,604.3,19886505984.0,657.1
75870,2.070275,,7.3e-05,400770.0,0.198,610.9,19889127424.0,654.1
75880,2.107257,,7.3e-05,399535.0,0.1993,617.5,19891748864.0,656.1
75890,2.094215,,7.29e-05,399999.0,0.2018,624.0,19894370304.0,655.4
75900,2.121081,,7.29e-05,400457.0,0.1964,630.6,19896991744.0,654.6
75910,2.065743,,7.29e-05,399331.0,0.1958,637.2,19899613184.0,656.5
75920,2.068318,,7.28e-05,398416.0,0.2048,643.7,19902234624.0,658.0
75930,2.091032,,7.28e-05,400187.0,0.2003,650.3,19904856064.0,655.1
75940,2.086003,,7.28e-05,400477.0,0.2042,656.9,19907477504.0,654.6
75950,2.095539,,7.27e-05,397587.0,0.209,663.4,19910098944.0,659.3
75960,2.065713,,7.27e-05,399790.0,0.2015,670.0,19912720384.0,655.7
75970,2.133384,,7.27e-05,401539.0,0.1949,676.6,19915341824.0,652.8
75980,2.07473,,7.26e-05,398026.0,0.1965,683.2,19917963264.0,658.6
75990,2.090444,,7.26e-05,400809.0,0.1978,689.7,19920584704.0,654.0
76000,2.099715,,7.26e-05,399680.0,0.2025,696.3,19923206144.0,655.9
76010,2.100825,,7.26e-05,399881.0,0.2087,729.2,19925827584.0,655.6
76020,2.119258,,7.25e-05,399753.0,0.2023,735.7,19928449024.0,655.8
76030,2.113411,,7.25e-05,399689.0,0.2137,742.3,19931070464.0,655.9
76040,2.101011,,7.25e-05,399684.0,0.2023,748.9,19933691904.0,655.9
76050,2.102048,,7.24e-05,399792.0,0.2038,755.4,19936313344.0,655.7
76060,2.106125,,7.24e-05,401198.0,0.2003,762.0,19938934784.0,653.4
76070,2.085672,,7.24e-05,398125.0,0.1995,768.5,19941556224.0,658.4
76080,2.098023,,7.23e-05,399410.0,0.1973,775.1,19944177664.0,656.3
76090,2.09839,,7.23e-05,400057.0,0.1963,781.7,19946799104.0,655.3
76100,2.106398,,7.23e-05,398975.0,0.2008,788.3,19949420544.0,657.0
76110,2.101267,,7.22e-05,399318.0,0.1981,794.8,19952041984.0,656.5
76120,2.109035,,7.22e-05,398601.0,0.1965,801.4,19954663424.0,657.7
76130,2.120794,,7.22e-05,398902.0,0.1997,808.0,19957284864.0,657.2
76140,2.116123,,7.21e-05,401056.0,0.2041,814.6,19959906304.0,653.6
76150,2.092585,,7.21e-05,399248.0,0.2011,821.3,19962527744.0,656.6
76160,2.075317,,7.21e-05,401135.0,0.2017,827.8,19965149184.0,653.5
76170,2.099753,,7.21e-05,400898.0,0.2004,834.4,19967770624.0,653.9
76180,2.097193,,7.2e-05,398737.0,0.2024,841.0,19970392064.0,657.4
76190,2.086186,,7.2e-05,400526.0,0.1994,847.6,19973013504.0,654.5
76200,2.10989,,7.2e-05,399377.0,0.1978,854.1,19975634944.0,656.4
76210,2.086234,,7.19e-05,397228.0,0.1976,860.7,19978256384.0,659.9
76220,2.098253,,7.19e-05,398867.0,0.1985,867.3,19980877824.0,657.2
76230,2.087714,,7.19e-05,398913.0,0.2009,873.9,19983499264.0,657.1
76240,2.071745,,7.18e-05,400911.0,0.1958,880.5,19986120704.0,653.9
76250,2.119202,,7.18e-05,399510.0,0.2037,887.0,19988742144.0,656.2
76260,2.117912,,7.18e-05,399129.0,0.2032,893.6,19991363584.0,656.8
76270,2.072996,,7.18e-05,399979.0,0.1937,900.2,19993985024.0,655.4
76280,2.0764,,7.17e-05,401379.0,0.1984,906.7,19996606464.0,653.1
76290,2.111561,,7.17e-05,399342.0,0.2058,913.3,19999227904.0,656.4
76300,2.084827,,7.17e-05,399291.0,0.2017,919.9,20001849344.0,656.5
76310,2.091933,,7.16e-05,399664.0,0.2008,926.4,20004470784.0,655.9
76320,2.109453,,7.16e-05,398996.0,0.1997,933.0,20007092224.0,657.0
76330,2.116963,,7.16e-05,399038.0,0.2011,939.6,20009713664.0,656.9
76340,2.087398,,7.15e-05,398993.0,0.2044,946.2,20012335104.0,657.0
76350,2.07515,,7.15e-05,397562.0,0.1977,952.7,20014956544.0,659.4
76360,2.080684,,7.15e-05,397447.0,0.1985,959.3,20017577984.0,659.6
76370,2.085341,,7.15e-05,398517.0,0.2058,965.9,20020199424.0,657.8
76380,2.095143,,7.14e-05,400482.0,0.1974,972.5,20022820864.0,654.6
76390,2.090292,,7.14e-05,398864.0,0.2011,979.0,20025442304.0,657.2
76400,2.085826,,7.14e-05,399675.0,0.2,985.6,20028063744.0,655.9
76410,2.101027,,7.13e-05,399598.0,0.2039,992.2,20030685184.0,656.0
76420,2.106717,,7.13e-05,399123.0,0.2019,998.7,20033306624.0,656.8
76430,2.105686,,7.13e-05,399467.0,0.2011,1005.3,20035928064.0,656.2
76440,2.089654,,7.12e-05,400223.0,0.2013,1011.9,20038549504.0,655.0
76450,2.088288,,7.12e-05,398862.0,0.201,1018.5,20041170944.0,657.2
76460,2.085315,,7.12e-05,396714.0,0.1974,1025.0,20043792384.0,660.8
76470,2.11526,,7.12e-05,399502.0,0.1994,1031.6,20046413824.0,656.2
76480,2.098554,,7.11e-05,397721.0,0.1983,1038.2,20049035264.0,659.1
76490,2.102361,,7.11e-05,399233.0,0.201,1044.8,20051656704.0,656.6
76500,2.074109,,7.11e-05,398965.0,0.1992,1051.4,20054278144.0,657.1
76510,2.121338,,7.1e-05,398949.0,0.202,1059.5,20056899584.0,657.1
76520,2.076019,,7.1e-05,400333.0,0.1963,1066.1,20059521024.0,654.8
76530,2.119969,,7.1e-05,399285.0,0.2034,1072.6,20062142464.0,656.5
76540,2.102215,,7.1e-05,399980.0,0.2007,1079.2,20064763904.0,655.4
76550,2.055063,,7.09e-05,400047.0,0.2006,1085.8,20067385344.0,655.3
76560,2.086038,,7.09e-05,398944.0,0.2081,1092.3,20070006784.0,657.1
76570,2.092605,,7.09e-05,399690.0,0.2013,1098.9,20072628224.0,655.9
76580,2.10096,,7.08e-05,399228.0,0.2089,1105.5,20075249664.0,656.6
76590,2.125161,,7.08e-05,399683.0,0.2009,1112.0,20077871104.0,655.9
76600,2.106973,,7.08e-05,399753.0,0.1988,1118.6,20080492544.0,655.8
76610,2.095037,,7.07e-05,399802.0,0.2058,1125.2,20083113984.0,655.7
76620,2.074864,,7.07e-05,401289.0,0.2033,1131.8,20085735424.0,653.3
76630,2.085537,,7.07e-05,398923.0,0.2028,1138.3,20088356864.0,657.1
76640,2.106992,,7.07e-05,399626.0,0.1981,1144.9,20090978304.0,656.0
76650,2.128299,,7.06e-05,400010.0,0.2051,1151.5,20093599744.0,655.3
76660,2.098132,,7.06e-05,400372.0,0.2033,1158.0,20096221184.0,654.8
76670,2.105901,,7.06e-05,399878.0,0.2053,1164.6,20098842624.0,655.6
76680,2.08175,,7.05e-05,401030.0,0.2023,1171.2,20101464064.0,653.7
76690,2.084243,,7.05e-05,399937.0,0.2083,1177.7,20104085504.0,655.5
76700,2.081267,,7.05e-05,399368.0,0.2026,1184.3,20106706944.0,656.4
76710,2.09751,,7.05e-05,398659.0,0.1971,1190.9,20109328384.0,657.6
76720,2.136543,,7.04e-05,399874.0,0.2036,1197.5,20111949824.0,655.6
76730,2.10602,,7.04e-05,400059.0,0.2085,1204.0,20114571264.0,655.3
76740,2.094155,,7.04e-05,397807.0,0.1991,1210.6,20117192704.0,659.0
76750,2.100694,,7.03e-05,399514.0,0.2014,1217.2,20119814144.0,656.2
76760,2.061641,,7.03e-05,400089.0,0.2021,1223.7,20122435584.0,655.2
76770,2.111242,,7.03e-05,398830.0,0.1943,1230.3,20125057024.0,657.3
76780,2.075874,,7.03e-05,398943.0,0.1996,1236.9,20127678464.0,657.1
76790,2.086817,,7.02e-05,398276.0,0.2002,1243.5,20130299904.0,658.2
76800,2.084629,,7.02e-05,400343.0,0.2014,1250.0,20132921344.0,654.8
76810,2.128863,,7.02e-05,401553.0,0.2023,1256.6,20135542784.0,652.8
76820,2.102936,,7.02e-05,400432.0,0.1996,1263.2,20138164224.0,654.7
76830,2.107276,,7.01e-05,398429.0,0.1985,1269.7,20140785664.0,657.9
76840,2.09232,,7.01e-05,397044.0,0.2004,1276.3,20143407104.0,660.2
76850,2.091018,,7.01e-05,399010.0,0.1987,1282.9,20146028544.0,657.0
76860,2.092674,,7e-05,400542.0,0.2022,1289.4,20148649984.0,654.5
76870,2.084171,,7e-05,399526.0,0.1964,1296.0,20151271424.0,656.1
76880,2.105882,,7e-05,400403.0,0.203,1302.6,20153892864.0,654.7
76890,2.100306,,7e-05,401334.0,0.1993,1309.1,20156514304.0,653.2
76900,2.082835,,6.99e-05,398694.0,0.2047,1315.7,20159135744.0,657.5
76910,2.093012,,6.99e-05,398920.0,0.2066,1322.3,20161757184.0,657.1
76920,2.097201,,6.99e-05,401407.0,0.1984,1328.8,20164378624.0,653.1
76930,2.108341,,6.98e-05,397868.0,0.2006,1335.4,20167000064.0,658.9
76940,2.098647,,6.98e-05,398417.0,0.2006,1342.0,20169621504.0,658.0
76950,2.082576,,6.98e-05,397728.0,0.2016,1348.5,20172242944.0,659.1
76960,2.063593,,6.98e-05,401107.0,0.2,1355.1,20174864384.0,653.6
76970,2.103962,,6.97e-05,399207.0,0.206,1361.7,20177485824.0,656.7
76980,2.067521,,6.97e-05,399402.0,0.205,1368.2,20180107264.0,656.3
76990,2.090636,,6.97e-05,399673.0,0.2498,1374.8,20182728704.0,655.9
77000,2.113506,,6.97e-05,399050.0,0.2135,1381.4,20185350144.0,656.9
77010,2.077563,,6.96e-05,400194.0,0.2035,1408.5,20187971584.0,655.0
77020,2.089267,,6.96e-05,399704.0,0.203,1415.0,20190593024.0,655.8
77030,2.129433,,6.96e-05,399583.0,0.2029,1421.6,20193214464.0,656.0
77040,2.065998,,6.95e-05,399198.0,0.2065,1428.1,20195835904.0,656.7
77050,2.089117,,6.95e-05,399891.0,0.2071,1434.7,20198457344.0,655.5
77060,2.069976,,6.95e-05,399659.0,0.204,1441.3,20201078784.0,655.9
77070,2.097893,,6.95e-05,400086.0,0.2076,1447.8,20203700224.0,655.2
77080,2.11296,,6.94e-05,399246.0,0.2045,1454.4,20206321664.0,656.6
77090,2.089062,,6.94e-05,399876.0,0.2042,1461.0,20208943104.0,655.6
77100,2.097122,,6.94e-05,400375.0,0.2052,1467.5,20211564544.0,654.7
77110,2.074287,,6.94e-05,398340.0,0.2046,1474.1,20214185984.0,658.1
77120,2.071008,,6.93e-05,399249.0,0.2042,1480.6,20216807424.0,656.6
77130,2.072421,,6.93e-05,398216.0,0.2055,1487.2,20219428864.0,658.3
77140,2.076534,,6.93e-05,399155.0,0.1997,1493.8,20222050304.0,656.7
77150,2.072998,,6.92e-05,401095.0,0.2027,1500.4,20224671744.0,653.6
77160,2.096031,,6.92e-05,399376.0,0.201,1506.9,20227293184.0,656.4
77170,2.053284,,6.92e-05,399476.0,0.2069,1513.5,20229914624.0,656.2
77180,2.083881,,6.92e-05,399577.0,0.2003,1520.0,20232536064.0,656.1
77190,2.087518,,6.91e-05,398655.0,0.2053,1526.6,20235157504.0,657.6
77200,2.069653,,6.91e-05,398351.0,0.2005,1533.2,20237778944.0,658.1
77210,2.11088,,6.91e-05,397095.0,0.2036,1539.8,20240400384.0,660.2
77220,2.0874,,6.91e-05,399789.0,0.2045,1546.3,20243021824.0,655.7
77230,2.069466,,6.9e-05,400985.0,0.2066,1552.9,20245643264.0,653.8
77240,2.085533,,6.9e-05,398687.0,0.2062,1559.5,20248264704.0,657.5
77250,2.048769,,6.9e-05,399074.0,0.2051,1566.0,20250886144.0,656.9
77260,2.079748,,6.9e-05,400367.0,0.2097,1572.6,20253507584.0,654.8
77270,2.087153,,6.89e-05,401180.0,0.2023,1579.1,20256129024.0,653.4
77280,2.0747,,6.89e-05,399344.0,0.2012,1585.7,20258750464.0,656.4
77290,2.095208,,6.89e-05,399903.0,0.2015,1592.3,20261371904.0,655.5
77300,2.092791,,6.88e-05,399148.0,0.207,1598.8,20263993344.0,656.8
77310,2.077326,,6.88e-05,399086.0,0.2036,1605.4,20266614784.0,656.9
77320,2.077359,,6.88e-05,398196.0,0.201,1612.0,20269236224.0,658.3
77330,2.088373,,6.88e-05,399723.0,0.2061,1618.5,20271857664.0,655.8
77340,2.077438,,6.87e-05,401228.0,0.2013,1625.1,20274479104.0,653.4
77350,2.109889,,6.87e-05,398069.0,0.2038,1631.7,20277100544.0,658.5
77360,2.082434,,6.87e-05,398469.0,0.1954,1638.2,20279721984.0,657.9
77370,2.093769,,6.87e-05,399746.0,0.2016,1644.8,20282343424.0,655.8
77380,2.065999,,6.86e-05,399570.0,0.1979,1651.4,20284964864.0,656.1
77390,2.069883,,6.86e-05,398256.0,0.2058,1657.9,20287586304.0,658.2
77400,2.110843,,6.86e-05,399315.0,0.2053,1664.5,20290207744.0,656.5
77410,2.081424,,6.86e-05,400258.0,0.2032,1671.1,20292829184.0,654.9
77420,2.101092,,6.85e-05,398814.0,0.2078,1677.6,20295450624.0,657.3
77430,2.083404,,6.85e-05,398690.0,0.2008,1684.2,20298072064.0,657.5
77440,2.102246,,6.85e-05,400228.0,0.2076,1690.8,20300693504.0,655.0
77450,2.075394,,6.85e-05,400764.0,0.2147,1697.3,20303314944.0,654.1
77460,2.106229,,6.84e-05,399334.0,0.208,1703.9,20305936384.0,656.5
77470,2.094376,,6.84e-05,401210.0,0.1995,1710.5,20308557824.0,653.4
77480,2.094882,,6.84e-05,398315.0,0.198,1717.0,20311179264.0,658.1
77490,2.114466,,6.84e-05,399622.0,0.201,1723.6,20313800704.0,656.0
77500,2.060591,,6.83e-05,401450.0,0.201,1730.2,20316422144.0,653.0
77510,2.078736,,6.83e-05,398963.0,0.2037,1738.3,20319043584.0,657.1
77520,2.101496,,6.83e-05,398787.0,0.202,1744.9,20321665024.0,657.4
77530,2.072152,,6.83e-05,400151.0,0.2039,1751.4,20324286464.0,655.1
77540,2.101743,,6.82e-05,400242.0,0.1996,1758.0,20326907904.0,655.0
77550,2.104268,,6.82e-05,398816.0,0.2007,1764.6,20329529344.0,657.3
77560,2.109047,,6.82e-05,400573.0,0.2019,1771.1,20332150784.0,654.4
77570,2.078679,,6.82e-05,401922.0,0.2026,1777.7,20334772224.0,652.2
77580,2.063329,,6.81e-05,398892.0,0.205,1784.3,20337393664.0,657.2
77590,2.090313,,6.81e-05,399492.0,0.1988,1790.8,20340015104.0,656.2
77600,2.083353,,6.81e-05,399270.0,0.1973,1797.4,20342636544.0,656.6
77610,2.072522,,6.81e-05,398863.0,0.2055,1804.0,20345257984.0,657.2
77620,2.082933,,6.8e-05,399679.0,0.2061,1810.5,20347879424.0,655.9
77630,2.094335,,6.8e-05,398868.0,0.2032,1817.1,20350500864.0,657.2
77640,2.083218,,6.8e-05,400262.0,0.1987,1823.7,20353122304.0,654.9
77650,2.056843,,6.8e-05,398406.0,0.203,1830.2,20355743744.0,658.0
77660,2.092652,,6.79e-05,399759.0,0.1992,1836.8,20358365184.0,655.8
77670,2.09997,,6.79e-05,397520.0,0.2082,1843.3,20360986624.0,659.4
77680,2.095115,,6.79e-05,399246.0,0.2006,1849.9,20363608064.0,656.6
77690,2.095301,,6.79e-05,398422.0,0.2023,1856.5,20366229504.0,658.0
77700,2.046196,,6.78e-05,398044.0,0.1995,1863.0,20368850944.0,658.6
77710,2.074562,,6.78e-05,398968.0,0.1979,1869.6,20371472384.0,657.1
77720,2.103271,,6.78e-05,399402.0,0.2001,1876.2,20374093824.0,656.3
77730,2.070774,,6.78e-05,398872.0,0.2,1882.8,20376715264.0,657.2
77740,2.082858,,6.77e-05,401273.0,0.2021,1889.3,20379336704.0,653.3
77750,2.076118,,6.77e-05,398762.0,0.2093,1895.9,20381958144.0,657.4
77760,2.082419,,6.77e-05,398259.0,0.2006,1902.4,20384579584.0,658.2
77770,2.092386,,6.77e-05,400916.0,0.2016,1909.0,20387201024.0,653.9
77780,2.084389,,6.76e-05,398083.0,0.1996,1915.6,20389822464.0,658.5
77790,2.09669,,6.76e-05,399772.0,0.2017,1922.1,20392443904.0,655.7
77800,2.079676,,6.76e-05,398815.0,0.2006,1928.7,20395065344.0,657.3
77810,2.100186,,6.76e-05,399359.0,0.1994,1935.3,20397686784.0,656.4
77820,2.113064,,6.75e-05,399966.0,0.2037,1941.9,20400308224.0,655.4
77830,2.094714,,6.75e-05,399300.0,0.2017,1948.4,20402929664.0,656.5
77840,2.113717,,6.75e-05,400219.0,0.2022,1955.0,20405551104.0,655.0
77850,2.085467,,6.75e-05,398904.0,0.2018,1961.6,20408172544.0,657.2
77860,2.083104,,6.74e-05,400710.0,0.2032,1968.1,20410793984.0,654.2
77870,2.075487,,6.74e-05,400857.0,0.2057,1974.7,20413415424.0,654.0
77880,2.093881,,6.74e-05,398822.0,0.2095,1981.2,20416036864.0,657.3
77890,2.069124,,6.74e-05,400426.0,0.2086,1987.8,20418658304.0,654.7
77900,2.102241,,6.73e-05,401323.0,0.2021,1994.4,20421279744.0,653.2
77910,2.094354,,6.73e-05,398572.0,0.2015,2000.9,20423901184.0,657.7
77920,2.121514,,6.73e-05,400428.0,0.202,2007.5,20426522624.0,654.7
77930,2.058756,,6.73e-05,400636.0,0.201,2014.1,20429144064.0,654.3
77940,2.075782,,6.72e-05,397019.0,0.2013,2020.7,20431765504.0,660.3
77950,2.10414,,6.72e-05,396831.0,0.2019,2027.3,20434386944.0,660.6
77960,2.095957,,6.72e-05,396310.0,0.2046,2033.9,20437008384.0,661.5
77970,2.083659,,6.72e-05,398346.0,0.2017,2040.5,20439629824.0,658.1
77980,2.109408,,6.71e-05,398596.0,0.2078,2047.1,20442251264.0,657.7
77990,2.09174,,6.71e-05,397565.0,0.2058,2053.7,20444872704.0,659.4
78000,2.075423,,6.71e-05,398438.0,0.2003,2060.3,20447494144.0,657.9
78010,2.092305,,6.71e-05,401929.0,0.2047,2091.3,20450115584.0,652.2
78020,2.10488,,6.71e-05,401229.0,0.2038,2097.9,20452737024.0,653.4
78030,2.114831,,6.7e-05,399786.0,0.2003,2104.4,20455358464.0,655.7
78040,2.098428,,6.7e-05,399878.0,0.2027,2111.0,20457979904.0,655.6
78050,2.105187,,6.7e-05,399797.0,0.2049,2117.6,20460601344.0,655.7
78060,2.085568,,6.7e-05,399487.0,0.2051,2124.1,20463222784.0,656.2
78070,2.082267,,6.69e-05,397934.0,0.2048,2130.7,20465844224.0,658.8
78080,2.102429,,6.69e-05,399582.0,0.2081,2137.3,20468465664.0,656.0
78090,2.095484,,6.69e-05,399485.0,0.1982,2143.9,20471087104.0,656.2
78100,2.087222,,6.69e-05,400864.0,0.2021,2150.4,20473708544.0,653.9
78110,2.086084,,6.68e-05,399674.0,0.2048,2157.0,20476329984.0,655.9
78120,2.066624,,6.68e-05,399751.0,0.204,2163.6,20478951424.0,655.8
78130,2.033734,,6.68e-05,397716.0,0.1995,2170.2,20481572864.0,659.1
78140,2.06527,,6.68e-05,400020.0,0.2017,2176.7,20484194304.0,655.3
78150,2.08293,,6.68e-05,399289.0,0.2042,2183.3,20486815744.0,656.5
78160,2.062923,,6.67e-05,399309.0,0.2008,2189.9,20489437184.0,656.5
78170,2.054884,,6.67e-05,400217.0,0.1986,2196.4,20492058624.0,655.0
78180,2.08064,,6.67e-05,399078.0,0.2004,2203.0,20494680064.0,656.9
78190,2.080434,,6.67e-05,401598.0,0.2015,2209.6,20497301504.0,652.8
78200,2.093528,,6.66e-05,399094.0,0.2052,2216.1,20499922944.0,656.8
78210,2.077618,,6.66e-05,400629.0,0.2026,2222.7,20502544384.0,654.3
78220,2.068535,,6.66e-05,400087.0,0.2057,2229.3,20505165824.0,655.2
78230,2.112117,,6.66e-05,399690.0,0.2046,2235.8,20507787264.0,655.9
78240,2.10193,,6.65e-05,401294.0,0.2023,2242.4,20510408704.0,653.2
78250,2.097768,,6.65e-05,398341.0,0.207,2249.0,20513030144.0,658.1
78260,2.071767,,6.65e-05,398701.0,0.2023,2255.5,20515651584.0,657.5
78270,2.089262,,6.65e-05,399476.0,0.2031,2262.1,20518273024.0,656.2
78280,2.100627,,6.65e-05,399678.0,0.1974,2268.7,20520894464.0,655.9
78290,2.083642,,6.64e-05,398013.0,0.2057,2275.3,20523515904.0,658.6
78300,2.060039,,6.64e-05,400845.0,0.2,2281.8,20526137344.0,654.0
78310,2.086018,,6.64e-05,400877.0,0.2081,2288.4,20528758784.0,653.9
